text,main_category,rating,verified_purchase,helpful_vote,category
"These pieces are literally perfect. The quality is amazing, and the paper has texture. The colors are so vibrant and beautiful. I’m very happy about this purchase, they really match my bathroom and make it look soooo much better. 10/10 would recommend lol",Handmade,5.0,True,0,Handmade Products
I was so psyched to see this anchor arrive 4 days before expected because I needed every single day to create the finished product for PIR. Great price for the quality and speed in shipping. Will buy again for the next PIR!,Handmade,5.0,True,4,Handmade Products
I received this super quick for something personalized. Only took a few days. I was giving as a gift to a friend whose horse passed away so I did have to repackage which was no big deal. The necklace is adorable and a great value! Thanks for shipping fast & being affordable!,Handmade,5.0,True,0,Handmade Products
I wasn't expecting very much when I purchased this and I thought I would probably be receiving something cheap but this is actually really high quality. The pendant is the perfect size and is perfect for everyday/casual wear. It's really comfortable and I think it's very well made. Seems like it will last a while. Great purchase and I think it's definitely worth it for the price.,Handmade,5.0,True,0,Handmade Products
These bows are such high quality!  Came packaged very carefully so they were not crushed.  Only problem is the wire to tie them is not that long.  I had to improvise to get them to work with my posts.  Love that this is a small local company!,Handmade,5.0,True,0,Handmade Products
"My daughter is allergic to many metals that earrings are made of, and her ears got infected. We needed to keep something in the holes so they wouldn't close while they were healing. These were perfect. We could turn them to apply the ear cleaner, and since there are no backs, there was nothing to worry about there either. They are pretty small, but for my 10 year old's ears, they worked fine.",Handmade,5.0,True,0,Handmade Products
UPDATE:<br />They were heck to get off the wall and they left horrible sticky residue and it did in fact peel a lot of paint when removing. I do not recommend.<br />The colors are on point but it is not the size I ordered (and payed almost double for) and it’s a pain to put on. I’m hoping it doesn’t take my paint off when it’s time to remove it.,Handmade,1.0,True,0,Handmade Products
This is absolute trash. I coukdnt figure out of it was gel or not but it literally never dried. Ever. I thought it was regular polish so i kept waiting for it to dry but it didnt so i tried to cure it in my LED lamp and it just didnt dry. Finally i gave up trying and began to wipe it off and somehow the polish ate away and melted my acrylic nails. I do NOT reccokend thid polish.,Handmade,1.0,True,0,Handmade Products
I bought this As a gift for my son ... it really is well made and came  as scheduled... I mounted it to wood that I painted black so we didn’t need to screw directly into the sliding which worked out great . The price was FANTASTIC. compared to other house signs .and the customization is really unique! I bought a different style for our house which I am anxious to put up ...<br />I HIGHLY recommend,Handmade,5.0,True,1,Handmade Products
"While it isn't my first choice for a fidget item, I still find it very pleasant to use. I do wish that there was a way to smooth out the seams where the metal is connected together; a small nitpick but it would make it feel even smoother.",Handmade,5.0,True,0,Handmade Products
"This hand made Persian weave wallet chain is heavy duty, excellent quality at a very competitive price. It's more than worth the money. I lost my first one in a motorcycle crash & it was the very first thing I replaced. You will not be disappointed.",Handmade,5.0,True,0,Handmade Products
"The natural wood really makes these blocks outstanding. Short of having natural stones for these artful stacks, this is the best option. All different woods too, with option to personalize blocks and packaged in a box with company logo.<br />A list of the names of the different woods used may be a nice addition:)",Handmade,5.0,True,0,Handmade Products
"Worth the price, bought the bright yellow and the orange glitter looks great on red background for my kid's custom bike.  Durable and even stuck on high gloss with a coat of wax.  Would highly recommend and buy again.  Can cut the large flames to make smaller flames is easy.",Handmade,5.0,True,0,Handmade Products
"We chose this wall decal because it went with the theme of my daughter’s nursery. It came in and was beautiful. I put it up on the wall... and that’s when the problems started. It’s easy enough to apply, but it doesn’t stay on the wall! It took about two or three hours before it was half way off the wall with absolutely no help but from gravity. We’ve resorted to using tape to help it stick. Unfortunately, I’m not sure how long I’ll leave the decal up as the edges are peeling away from the wall, which doesn’t look great :(",Handmade,2.0,True,2,Handmade Products
"With paper towels being hard to find, I decided to get over my distaste of hand towels. But with coronavirus, I decided each family member should have his/her own towel!<br /><br />These are attractive and absorbent, made with substantial-weight towels. I love them!",Handmade,5.0,True,0,Handmade Products
